,EUR,AUD,CAD,GBP,JPY,SEK,NOK,NZD,CHF,MXN,CLP,BRL,COP,PEN,KRW,IDR,INR,THB,PHP,SGD,PLN,HUF,CZK,ZAR,TRY
2024-12-20,0.9586,1.60061,1.4372,0.79589,156.407,11.0319,11.31022,1.77092,0.893,20.054,988.5,6.0853,4381.75,3.7207,1444.55,16189.0,84.927,34.1,58.744,1.35436,4.08,396.59,24.058,18.3088,35.1588
2024-12-21,,1.6,,,,,,1.7696,,,,,,,,,,,,,,,,,
2024-12-22,,1.59949,,0.79592,,,,1.77179,,,,,,,,,,,,,,,,,
2024-12-23,0.9607,1.60077,1.43702,0.79789,157.096,11.04323,11.34948,1.77085,0.89853,20.167,989.66,6.1912,4409.47,3.727,1451.27,16169.0,85.075,34.28,58.54,1.35727,4.0957,395.95,24.164,18.5488,35.1642
2024-12-24,0.9614,1.60359,1.4354,0.79789,157.145,11.07661,11.34613,1.76938,0.89995,20.148,989.05,6.1906,4369.0,3.7256,1458.12,16184.0,85.116,34.1,58.509,1.3598,4.0882,397.08,24.18,18.6507,35.0592
2024-12-25,0.9612,1.60359,1.4354,0.79662,157.192,,,1.77054,0.8991,20.149,989.05,6.1906,4369.0,3.7256,1456.5,16184.0,85.178,34.11,58.65,1.3569,4.0882,394.79,24.19,18.6608,35.1905
2024-12-26,0.9592,1.60782,1.44056,0.79841,157.932,11.0412,11.38648,1.7786,0.89854,20.225,988.74,6.1828,4392.97,3.743,1467.07,16184.0,85.234,34.06,57.979,1.35884,4.0866,394.13,24.09,18.84038,35.1695
2024-12-27,0.9589,1.60911,1.4406,0.79546,157.772,11.00214,11.34682,1.77595,0.90186,20.313,991.48,6.2011,4404.5,3.7467,1472.48,16229.0,85.368,34.04,57.908,1.3577,4.09047,393.31,24.141,18.6847,35.0701
2024-12-28,,,,,,,,1.77557,,,,,,,,,,,,,,,,,
2024-12-29,,1.60953,,0.79605,,,,1.77762,,,,,,,,,,,,,,,,,
2024-12-30,0.9607,1.60795,1.43538,0.79677,156.85,11.02079,11.32032,1.77358,0.90365,20.63721,993.83,6.184,4417.95,3.7691,1469.23,16129.0,85.453,34.15,57.85,1.35986,4.10833,395.0,24.16,18.765,35.328
2024-12-31,0.9656,1.61637,1.4377,0.79932,157.21,11.0639,11.37539,1.78779,0.90717,20.817,992.6,6.184,4401.94,3.7692,1476.76,16089.0,85.533,34.27,58.076,1.36488,4.1295,397.25,24.319,18.8551,35.335
2025-01-01,0.9654,1.61551,1.4383,0.79942,157.247,,,1.78923,0.9058,20.79,,6.184,4401.94,3.7692,1471.0,16090.0,85.625,34.28,58.076,1.3645,4.1269,397.08,24.309,18.7596,35.3585
2025-01-02,0.9737,1.61241,1.44022,0.80796,157.446,11.1491,11.38591,1.78795,0.91219,20.5975,1003.63,6.1519,4388.97,3.7501,1469.7,16189.0,85.725,34.35,57.994,1.37021,4.1597,402.69,24.489,18.7095,35.3476
2025-01-03,0.9698,1.60906,1.44416,0.80506,157.273,11.10414,11.35972,1.78263,0.90822,20.62125,1016.13,6.1811,4347.47,3.7587,1468.36,16184.0,85.74,34.43,58.067,1.36961,4.1386,403.03,24.363,18.7012,35.3403
2025-01-04,,1.60979,,0.80522,,,,1.78221,,,,,,,,,,,,,,,,,
2025-01-05,,1.61082,,0.80515,,,,1.7819,,,,,,,,,,,,,,,,,
2025-01-06,0.9622,1.60115,1.43295,0.79893,157.55,11.04426,11.28823,1.77255,0.90445,20.3,1010.7,6.1133,4338.97,3.7612,1461.06,16189.0,85.67,34.59,58.03,1.36341,4.0946,400.25,24.198,18.5613,35.2982
2025-01-07,0.9668,1.60526,1.43649,0.80154,158.012,11.1177,11.33637,1.77506,0.90855,20.32,1003.4,6.1029,4335.95,3.7697,1453.08,16124.0,85.783,34.48,58.2,1.36408,4.12,401.6,24.289,18.6738,35.3281
2025-01-08,0.9689,1.60948,1.4369,0.80895,158.335,11.14572,11.39949,1.78342,0.91026,20.391,1000.0,6.1195,4322.25,3.7815,1459.08,16190.0,85.87,34.58,58.52,1.36748,4.1408,401.13,24.342,18.89854,35.3129
2025-01-09,0.9707,1.61426,1.43935,0.81274,158.109,11.1517,11.38756,1.78603,0.91141,20.503,1006.0,6.0364,4324.47,3.7653,1457.4,16195.0,85.852,34.53,58.454,1.36804,4.1363,401.45,24.327,18.9346,35.3279
2025-01-10,0.9758,1.62734,1.44178,0.81938,157.657,11.21131,11.4662,1.80226,0.91603,20.701,1010.25,6.0998,4338.5,3.7664,1473.05,16179.0,86.145,34.6,58.642,1.3715,4.1587,403.23,24.467,19.096,35.3852
2025-01-11,,1.62734,,0.8194,,,,1.79986,,,,,,,,,,,,,,,,,
2025-01-12,,1.62747,,0.81966,,,,1.8018,,,,,,,,,,,,,,,,,
2025-01-13,0.9761,1.61915,1.43746,0.81971,157.459,11.24543,11.42012,1.79144,0.91648,20.64262,1005.48,6.0886,4301.65,3.7808,1466.63,16269.0,86.67,34.72,58.66,1.36941,4.16614,402.601,24.627,19.02431,35.46646
2025-01-14,0.9699,1.61452,1.4348,0.81876,157.948,11.16929,11.36677,1.78476,0.91203,20.50359,1004.09,6.0506,4287.07,3.7748,1458.14,16259.0,86.515,34.64,58.705,1.36647,4.13604,399.52,24.495,18.91746,35.4567
2025-01-15,0.9716,1.60627,1.43429,0.81717,156.435,11.15423,11.32417,1.78117,0.91252,20.4546,1004.35,6.0098,4296.97,3.759,1454.95,16314.0,86.349,34.4,58.63,1.36697,4.13761,399.65,24.484,18.76127,35.4481
2025-01-16,0.9704,1.60987,1.43928,0.8171,155.106,11.14843,11.35729,1.78399,0.91037,20.8384,1012.0,6.0652,4340.13,3.7568,1455.72,16354.0,86.55,34.46,58.55,1.36611,4.1356,400.15,24.547,18.8042,35.4176
2025-01-17,0.9735,1.61561,1.44761,0.82215,156.266,11.1934,11.44132,1.79311,0.91443,20.78326,1005.78,6.0599,4335.5,3.7377,1456.01,16359.0,86.551,34.36,58.444,1.3679,4.1453,401.87,24.553,18.7384,35.4307
2025-01-18,,1.61551,,0.82217,,,,1.79211,,,,,,,,,,,,,,,,,
2025-01-19,,1.61368,,0.82217,,,,1.78827,,,,,,,,,,,,,,,,,
2025-01-20,0.9597,1.59413,1.4303,0.81128,155.55,11.01958,11.29246,1.76348,0.90614,20.4956,999.5,6.0417,4310.33,3.7333,1436.65,16354.0,86.189,34.07,58.192,1.35664,4.0792,394.45,24.176,18.51491,35.5563
2025-01-21,0.9624,1.60126,1.4418,0.81366,155.156,11.04968,11.33958,1.76894,0.90723,20.71279,1002.15,6.0315,4300.59,3.7333,1438.22,16319.0,86.298,34.04,58.42,1.35813,4.0965,395.55,24.227,18.5918,35.5887
2025-01-22,0.9604,1.59434,1.43741,0.81199,156.494,11.00214,11.27692,1.76585,0.90591,20.481,990.18,5.9415,4252.47,3.7121,1435.14,16279.0,86.42,33.86,58.54,1.35519,4.05622,394.36,24.152,18.4638,35.639
2025-01-23,0.9599,1.59144,1.4379,0.80943,156.025,11.0079,11.27042,1.76246,0.90661,20.368,986.96,5.9243,4226.15,3.7097,1434.27,16274.0,86.395,33.95,58.66,1.35503,4.0429,393.43,24.078,18.5127,35.6427
2025-01-24,0.9525,1.58486,1.43415,0.80149,155.92,10.92581,11.18839,1.75331,0.90483,20.259,980.35,5.9026,4171.5,3.7178,1427.95,16169.0,86.141,33.53,58.3,1.3458,4.0126,388.42,23.896,18.3785,35.6517
2025-01-25,,1.58504,,0.80135,,,,1.75162,,,,,,,,,,,,,,,,,
2025-01-26,,1.58755,,0.80212,,,,1.755,,,,,,,,,,,,,,,,,
2025-01-27,0.9529,1.58972,1.43692,0.80026,154.502,10.93008,11.24068,1.75704,0.90143,20.67288,985.48,5.8926,4186.47,3.7427,1432.82,16169.0,86.319,33.77,58.35,1.34454,4.0132,388.97,23.883,18.7044,35.742
2025-01-28,0.9585,1.59959,1.43932,0.80375,155.501,10.99196,11.27556,1.76498,0.90394,20.525,993.68,5.8643,4213.25,3.7338,1445.35,16169.0,86.564,33.85,58.49,1.35028,4.0257,390.42,24.039,18.6534,35.71536
2025-01-29,0.9596,1.60568,1.4416,0.80348,155.191,10.99467,11.28422,1.76781,0.90638,20.507,989.93,5.8563,4164.47,3.7137,1441.64,16169.0,86.59,33.71,58.42,1.34906,4.0314,391.57,24.095,18.5225,35.79905
2025-01-30,0.962,1.61106,1.44821,0.80534,154.285,11.04458,11.31992,1.77475,0.90928,20.708,982.28,5.874,4164.62,3.7199,1443.56,16254.0,86.525,33.61,58.301,1.35284,4.0427,391.29,24.173,18.5696,35.7689
2025-01-31,0.965,1.61093,1.4524,0.80698,155.182,11.09829,11.31425,1.77465,0.91008,20.664,980.38,5.8397,4202.5,3.7268,1455.67,16294.0,86.511,33.76,58.411,1.35751,4.0587,393.34,24.292,18.6557,35.6977
2025-02-01,,1.61005,,0.8071,,,,1.77431,,,,,,,,,,,,,,,,,
2025-02-02,,1.62496,,0.81453,,,,1.79115,,,,,,,,,,,,,,,,,
2025-02-03,0.9666,1.6064,1.44247,0.80322,154.689,11.06519,11.33504,1.77673,0.91008,20.378,984.43,5.817,4156.07,3.7047,1458.9,16429.0,86.922,33.83,58.485,1.36055,4.0842,394.6,24.369,18.7101,35.9531
2025-02-04,0.9633,1.60077,1.43172,0.80151,154.318,10.96459,11.23835,1.76988,0.90486,20.488,971.9,5.754,4164.22,3.7118,1452.52,16339.0,87.038,33.63,58.0,1.35351,4.0549,391.92,24.197,18.6718,35.93815
2025-02-05,0.9611,1.59144,1.43112,0.79971,152.597,10.9048,11.21891,1.7584,0.90145,20.564,970.62,5.7874,4172.72,3.7138,1443.74,16279.0,87.316,33.56,57.883,1.34813,4.03446,390.31,24.194,18.5402,35.8789
2025-02-06,0.9629,1.59241,1.43073,0.80443,151.334,10.89676,11.2071,1.76277,0.9046,20.434,961.51,5.7617,4132.47,3.712,1445.53,16324.0,87.55,33.77,58.05,1.35025,4.0316,389.56,24.131,18.4236,35.8783
2025-02-07,0.9679,1.595,1.42883,0.80668,151.377,10.939,11.23176,1.76722,0.90923,20.558,961.63,5.7981,4118.0,3.7131,1453.42,16269.0,87.593,33.86,58.11,1.3539,4.0544,391.95,24.3,18.376,35.9863
2025-02-08,,1.59464,,,,,,1.76678,,,,,,,,,,,,,,,,,
2025-02-09,,1.60411,,0.80671,,,,1.77525,,,,,,,,,,,,,,,,,
2025-02-10,0.97,1.59335,1.4312,0.80869,151.988,10.92023,11.21292,1.77292,0.9112,20.582,961.0,5.78,4136.18,3.7097,1450.52,16339.0,87.448,33.84,58.111,1.35517,4.0565,392.43,24.306,18.4452,35.9936
2025-02-11,0.9649,1.58902,1.42861,0.8035,152.47,10.85565,11.18862,1.76903,0.91309,20.539,959.88,5.7684,4136.27,3.7117,1450.83,16369.0,86.767,33.99,58.138,1.35298,4.0247,388.62,24.192,18.49414,36.022
2025-02-12,0.9629,1.59246,1.43006,0.80363,154.401,10.88452,11.26152,1.77292,0.91351,20.517,949.88,5.7636,4165.3,3.712,1450.72,16359.0,86.861,33.99,58.214,1.35442,4.0066,387.06,24.109,18.5069,36.0937
2025-02-13,0.9554,1.5832,1.41905,0.79589,152.784,10.72864,11.13579,1.76193,0.90293,20.39932,942.75,5.7669,4133.57,3.715,1439.48,16350.0,86.657,33.61,57.857,1.34325,3.98255,383.98,23.899,18.4759,36.11301
2025-02-14,0.9528,1.57542,1.4179,0.79471,152.254,10.69014,11.11584,1.74639,0.89949,20.28577,939.25,5.7143,4124.15,,1439.41,16255.0,86.582,33.69,57.728,1.3384,3.9644,383.3,23.83,18.3367,36.2294
2025-02-15,,1.5748,,0.7946,,,,1.74551,,,,,,,,,,,,,,,,,
2025-02-16,,1.5753,,0.79466,,,,1.74917,,,,,,,,,,,,,,,,,
2025-02-17,0.9536,1.57408,1.4184,0.79219,151.483,10.68897,11.09907,1.74374,0.90059,20.281,946.68,5.713,4130.16,,1441.25,16209.0,86.789,33.66,58.015,1.34168,3.9636,382.73,23.89,18.3843,36.2114
2025-02-18,0.9571,1.57438,1.41928,0.79293,152.049,10.7184,11.15225,1.75411,0.90318,20.246,947.33,5.6892,4095.47,3.683,1440.68,16269.0,86.848,33.64,58.16,1.34098,3.9693,383.36,23.978,18.4012,36.2565
2025-02-19,0.9591,1.57682,1.42311,0.79458,151.452,10.72165,11.12914,1.7534,0.90444,20.44136,949.43,5.7214,4093.57,3.688,1438.98,16330.0,86.852,33.72,58.11,1.34234,4.0042,386.05,24.094,18.5045,36.27418
2025-02-20,0.952,1.5634,1.4174,0.78945,149.608,10.62257,11.0893,1.73557,0.89772,20.319,941.45,5.7029,4074.47,3.683,1430.69,16324.0,86.543,33.51,57.928,1.33249,3.9601,382.84,23.844,18.3172,36.2506
2025-02-21,0.9555,1.57396,1.4223,0.79166,149.262,10.6344,11.13619,1.74328,0.89755,20.411,942.0,5.7295,4084.9,3.685,1432.0,16300.0,86.59,33.52,57.872,1.33613,3.9717,385.16,23.935,18.3728,36.3864
2025-02-22,,,,,,,,1.74216,,,,,,,,,,,,,,,,,
2025-02-23,,1.57183,,0.79058,,,,1.74277,,,,,,,,,,,,,,,,,
2025-02-24,0.955,1.57517,1.42561,0.79216,149.684,10.65797,11.11172,1.7445,0.89705,20.468,943.36,5.7785,4116.27,3.682,1428.62,16269.0,86.624,33.49,57.88,1.33788,3.95733,383.03,23.842,18.37264,36.41802
2025-02-25,0.9508,1.57676,1.43099,0.78961,149.023,10.5914,11.10645,1.74724,0.8928,20.461,942.08,5.7483,4126.9,3.68,1433.77,16339.0,87.096,33.74,57.88,1.33663,3.9381,381.26,23.696,18.3731,36.4207
2025-02-26,0.9535,1.58612,1.4332,0.789,149.076,10.63774,11.14215,1.75685,0.89454,20.412,941.19,5.79,4102.4,,1433.2,16364.0,87.093,33.71,57.882,1.33894,3.9454,380.83,23.746,18.3744,36.4418
2025-02-27,0.9614,1.60385,1.44374,0.79375,149.801,10.74588,11.2357,1.77604,0.89951,20.477,950.65,5.8401,4130.37,3.674,1450.45,16445.0,87.297,34.04,57.99,1.34788,4.002,384.95,24.007,18.4533,36.409
2025-02-28,0.9637,1.61225,1.4464,0.79527,150.545,10.74101,11.24592,1.78645,0.90243,20.52918,958.18,5.9031,4152.32,3.72,1461.26,16574.0,87.447,34.2,57.952,1.3507,4.0359,388.7,24.147,18.6566,36.3935
2025-03-01,,1.61108,,0.7951,,,,1.78635,,,,,,,,,,,,,,,,,
2025-03-02,,1.60968,,0.79479,,,,1.78638,,,,,,,,,,,,,,,,,
2025-03-03,0.9534,1.60671,1.44779,0.78744,149.485,10.49111,11.18783,1.78069,0.89668,20.68326,950.0,5.8974,4122.47,3.685,1457.91,16474.0,87.24,33.95,57.682,1.34689,3.96343,380.8,23.805,18.588,36.4383
2025-03-04,0.9408,1.59469,1.43866,0.78167,149.801,10.4077,11.08313,1.76554,0.88903,20.579,943.8,5.8783,4139.47,3.668,1453.1,16440.0,87.232,33.47,57.598,1.33796,3.9175,375.16,23.566,18.4825,36.4404
2025-03-05,0.9266,1.57853,1.4336,0.77554,148.863,10.1904,10.91206,1.74673,0.89086,20.409,927.88,5.7394,4111.41,3.65,1445.19,16309.0,86.847,33.47,57.36,1.33167,3.84877,368.78,23.134,18.325,36.4258
2025-03-06,0.927,1.57943,1.4292,0.77642,147.976,10.16896,10.88287,1.74499,0.8836,20.278,928.6,5.758,4100.4,3.6527,1447.04,16324.0,86.994,33.66,57.306,1.33344,3.8691,370.03,23.196,18.1088,36.3854
2025-03-07,0.9228,1.58652,1.43673,0.77403,148.018,10.0808,10.85296,1.75199,0.87923,20.235,926.34,5.7905,4129.91,3.653,1449.28,16289.0,87.068,33.57,57.457,1.3307,3.8451,367.11,22.987,18.1973,36.4861
2025-03-08,,1.58604,,0.77399,,,,1.75285,,,,,,,,,,,,,,,,,
2025-03-09,,1.58665,,0.77429,,,,1.75141,,,,,,,,,,,,,,,,,
2025-03-10,0.9226,1.59304,1.4432,0.77657,147.151,10.11855,10.7493,1.7555,0.88023,20.354,937.58,5.855,4173.47,3.6688,1456.74,16334.0,87.25,33.84,57.453,1.33333,3.8687,369.3,23.067,18.3195,36.56143
2025-03-11,0.9162,1.58912,1.44302,0.77262,147.708,10.01253,10.6414,1.75064,0.88246,20.248,933.13,5.8095,4130.05,3.6617,1451.0,16399.0,87.156,33.6,57.199,1.33021,3.8419,367.13,22.884,18.1871,36.5636
2025-03-12,0.9182,1.58258,1.4365,0.77158,148.197,10.0817,10.62716,1.74548,0.88152,20.158,936.46,5.7979,4104.9,3.6608,1452.0,16439.0,87.113,33.73,57.392,1.33284,3.8452,366.5,22.948,18.3361,36.5831
2025-03-13,0.9211,1.5919,1.444,0.77227,147.73,10.18678,10.67065,1.75519,0.88163,20.072,933.88,5.7991,4127.47,3.6618,1452.39,16419.0,86.878,33.62,57.341,1.33564,3.8511,368.04,23.042,18.2894,36.6786
2025-03-14,0.919,1.58153,1.4369,0.77328,148.61,10.131,10.6352,1.74095,0.88466,19.911,928.66,5.7452,4098.85,3.6558,1450.6,16344.0,86.921,33.48,57.25,1.3334,3.8359,366.65,22.973,18.1759,36.44957
2025-03-15,,1.58153,,0.77328,,,,1.74095,,,,,,,,,,,,,,,,,
2025-03-16,,1.5811,,0.77351,,,,1.74064,,,,,,,,,,,,,,,,,
2025-03-17,0.9153,1.56681,1.4287,0.77004,149.134,10.08167,10.53753,1.71945,0.8801,19.921,920.75,5.687,4069.57,3.72,1442.66,16395.0,86.651,33.57,57.288,1.32973,3.8273,363.87,22.933,18.0712,36.62201
2025-03-18,0.9134,1.57265,1.42995,0.76915,149.23,10.0326,10.54895,1.71987,0.87652,19.916,916.62,5.6674,4116.64,3.63,1448.66,16419.0,86.479,33.53,57.28,1.33013,3.81533,363.05,22.851,18.0402,36.6579
2025-03-19,0.9168,1.57324,1.43178,0.76905,148.798,10.0915,10.5506,1.71886,0.8771,20.04719,914.8,5.649,4147.77,3.6146,1460.75,16519.0,86.277,33.59,57.21,1.32984,3.8367,365.05,22.885,18.0746,37.9948
2025-03-20,0.9209,1.58786,1.43224,0.77111,148.759,10.12155,10.5415,1.73816,0.8812,20.138,926.2,5.6752,4168.47,3.62,1465.89,16470.0,86.3,33.7,57.19,1.33522,3.8591,367.2,23.012,18.1265,37.945
2025-03-21,0.9241,1.59515,1.4349,0.77453,149.275,10.1281,10.5318,1.7449,0.8825,20.223,928.46,5.7341,4141.9,3.633,1463.0,16495.0,85.969,33.74,57.324,1.3356,3.8718,367.2,23.092,18.2,37.78
2025-03-22,,1.59515,,0.77411,,,,1.7449,,,,,,,,,,,,,,,,,
2025-03-23,,1.59436,,0.77506,,,,1.74398,,,,,,,,,,,,,,,,,
2025-03-24,0.9257,1.59236,1.43163,0.77395,150.663,10.09197,10.52116,1.74673,0.88263,20.0495,927.84,5.7516,4138.0,3.6478,1466.75,16549.0,85.532,33.94,57.347,1.3383,3.8633,369.07,23.0587,18.2025,37.983
2025-03-25,0.9264,1.58665,1.42798,0.7725,149.87,10.02742,10.50692,1.74462,0.88234,20.039,920.55,5.6994,4097.97,3.6291,1462.96,16589.0,85.563,33.7,57.562,1.33564,3.8516,369.43,23.041,18.2256,37.97339
2025-03-26,0.9307,1.58965,1.4299,0.77673,150.503,10.05232,10.55989,1.74709,0.8842,20.24,924.97,5.7346,4127.58,3.6296,1465.67,16574.0,85.603,33.85,57.768,1.3405,3.89408,372.7,23.16,18.2314,37.8869
2025-03-27,0.9257,1.58745,1.43049,0.77213,151.02,9.98319,10.47457,1.74362,0.88149,20.275,933.13,5.751,4169.85,3.6387,1461.87,16554.0,85.62,33.71,57.406,1.33893,3.8724,371.68,23.088,18.2176,37.9942
2025-03-28,0.9233,1.59058,1.4317,0.77292,149.83,9.9986,10.4575,1.75039,0.88026,20.344,950.43,5.7587,4198.97,3.6568,1469.73,16554.0,85.514,33.87,57.36,1.3424,3.8549,371.34,22.994,18.4136,37.8759
2025-03-29,,1.59058,,0.77292,,,,1.75039,,,,,,,,,,,,,,,,,
2025-03-30,,1.59258,,0.77349,,,,1.75313,,,,,,,,,,,,,,,,,
2025-03-31,0.924,1.60126,1.43847,0.77426,149.919,10.02317,10.49322,1.76125,0.8838,20.445,947.88,5.6999,4169.47,3.6715,1472.03,16554.0,85.42,33.93,57.251,1.3425,3.86439,371.93,23.0187,18.3047,37.917
2025-04-01,0.9261,1.5936,1.4297,0.77394,149.63,10.00384,10.45371,1.75451,0.88272,20.33,944.71,5.6815,4143.47,3.6691,1469.94,16554.0,85.533,34.14,57.216,1.34291,3.8724,372.17,23.085,18.4455,37.9266
2025-04-02,0.9231,1.59755,1.4253,0.76943,148.686,9.89496,10.41588,1.74969,0.88197,20.20626,954.8,5.6652,4147.47,3.6697,1466.02,16554.0,85.424,34.34,57.192,1.3485,3.856,369.42,23.018,18.9211,37.8944
2025-04-03,0.9047,1.5809,1.4088,0.76342,145.934,9.75042,10.31708,1.72792,0.85813,19.939,949.33,5.6204,4154.7,3.6668,1450.64,16554.0,85.227,34.18,57.0,1.3334,3.8165,364.52,22.655,18.7237,37.98784
2025-04-04,0.9122,1.65535,1.4218,0.7757,146.935,9.9777,10.736,1.78731,0.85994,20.413,979.48,5.8443,4277.97,3.676,1458.49,16554.0,85.482,34.35,57.4,1.3455,3.8861,370.23,23.009,19.0873,37.9907
2025-04-05,,1.65535,,0.7758,,,,1.78731,,,,,,,,,,,,,,,,,
2025-04-06,,1.66583,,0.77888,,,,1.79408,,,,,,,,,,,,,,,,,
2025-04-07,0.9161,1.67001,1.42402,0.78619,147.705,10.06021,10.96518,1.80427,0.85868,20.688,988.85,5.911,4382.93,3.7141,1469.92,16554.0,85.816,34.67,57.357,1.3516,3.935,373.56,23.123,19.6021,37.9754
2025-04-08,0.9125,1.68121,1.42593,0.78352,146.283,10.0076,10.93832,1.80914,0.8462,20.843,1000.93,6.0148,4421.47,3.7437,1486.1,16859.0,86.22,34.85,57.547,1.35364,3.894,371.89,22.951,19.7049,37.9794
2025-04-09,0.9129,1.62594,1.40887,0.78018,147.368,9.96708,10.7542,1.77229,0.85646,20.243,980.18,5.8187,4297.97,3.7148,1445.78,16859.0,86.616,34.19,57.281,1.34064,3.866,368.54,22.824,19.3094,37.93197
2025-04-10,0.8925,1.60694,1.39772,0.77127,144.476,9.85177,10.7993,1.74344,0.82398,20.428,986.98,5.8853,4331.13,3.729,1452.0,16795.0,86.17,33.83,57.308,1.33028,3.801,363.88,22.386,19.4559,37.9965
2025-04-11,0.88,1.59084,1.3864,0.76423,143.49,9.7616,10.6492,1.71703,0.81487,20.313,970.26,5.8658,4276.27,3.7261,1418.62,16789.0,86.16,33.504,57.231,1.3186,3.7696,360.52,22.058,19.1195,38.05427
2025-04-12,,1.59084,,,,,,1.71703,,,,,,,,,,,,,,,,,
2025-04-13,,1.58748,,0.76405,,,,1.71494,,,,,,,,,,,,,,,,,
2025-04-14,0.8801,1.58258,1.3874,0.75859,142.963,9.75587,10.53665,1.70433,0.81366,20.082,966.26,5.8546,4286.97,3.7267,1419.29,16769.0,86.003,33.4,57.058,1.31507,3.7678,360.91,22.069,18.886,38.0069
2025-04-15,0.8861,1.57893,1.3959,0.7563,143.169,9.8623,10.63217,1.69782,0.82253,20.085,969.78,5.8864,4348.47,3.7398,1426.99,16809.0,85.663,33.53,56.712,1.31834,3.8014,361.48,22.211,19.0193,38.09577
2025-04-16,0.8771,1.57011,1.3858,0.7552,141.717,9.75247,10.55285,1.68583,0.81289,19.917,965.8,5.8562,4300.43,3.719,1414.2,16819.0,85.567,33.11,56.628,1.30967,3.7507,357.29,21.937,18.8081,38.1167
2025-04-17,0.8792,1.56615,1.384,0.75398,142.43,9.61636,10.4603,1.67726,0.8186,19.7005,965.29,5.801,4308.97,3.7318,1417.4,16819.0,85.36,33.292,56.7,1.3099,3.7573,358.71,22.03,18.7952,38.0026
2025-04-18,0.8775,1.56838,1.3846,0.75222,142.15,9.6097,10.48286,1.68413,0.81561,19.6444,965.29,5.8067,4304.66,3.7317,1423.61,16819.0,85.409,33.35,56.706,1.3107,3.7472,357.74,21.946,18.8117,38.1743
2025-04-19,,1.56838,,0.75222,,,,,,,,,,,,,,,,,,,,,
2025-04-20,,1.56845,,0.75276,,,,1.68671,,,,,,,,,,,,,,,,,
2025-04-21,0.8684,1.56001,1.38382,0.7476,140.808,9.51766,10.36402,1.66884,0.80773,19.7435,960.89,5.7807,4279.52,3.6989,1421.62,16799.0,85.15,33.059,56.603,1.30409,3.7041,353.79,21.708,18.7275,38.1937
2025-04-22,0.8794,1.57023,1.38276,0.75245,142.551,9.6121,10.43438,1.67799,0.82349,19.603,941.53,5.721,4291.47,3.6967,1429.19,16849.0,85.14,33.344,56.618,1.3113,3.7688,359.08,22.03,18.5767,38.25727
2025-04-23,0.8829,1.57228,1.3883,0.75411,143.124,9.6826,10.56481,1.68214,0.82905,19.602,939.9,5.7111,4305.31,3.6888,1426.4,16859.0,85.324,33.497,56.518,1.3161,3.7757,360.41,22.049,18.6275,38.30148
2025-04-24,0.8779,1.56133,1.3845,0.74996,142.676,9.5772,10.3967,1.66948,0.82617,19.575,931.5,5.6815,4254.47,3.6707,1430.03,16864.0,85.285,33.41,56.377,1.3104,3.7458,356.57,21.874,18.7762,38.4052
2025-04-25,0.8796,1.56421,1.3853,0.75109,143.623,9.66801,10.4141,1.67813,0.82709,19.498,934.25,5.6888,4217.47,3.6682,1437.35,16824.0,85.36,33.51,56.18,1.3151,3.7539,356.71,21.931,18.6724,38.3947
2025-04-26,,1.56421,,0.75109,,,,1.67813,,,,,,,,,,,,,,,,,
2025-04-27,,1.56226,,0.75154,,,,1.67757,,,,,,,,,,,,,,,,,
2025-04-28,0.8752,1.55569,1.38307,0.74436,142.065,9.57218,10.33939,1.67333,0.8195,19.571,943.0,5.6537,4209.97,3.6622,1435.84,16849.0,85.115,33.32,56.404,1.30865,3.7344,353.72,21.821,18.5113,38.4149
2025-04-29,0.8778,1.56637,1.38255,0.74603,142.264,9.62,10.36204,1.68677,0.82329,19.56041,943.88,5.6326,4184.2,3.666,1431.13,16754.0,85.1,33.4,56.047,1.3077,3.7449,354.69,21.854,18.5302,38.50908
2025-04-30,0.8823,1.56252,1.3792,0.75055,142.95,9.658,10.39622,1.68532,0.82518,19.59328,945.78,5.6632,4252.47,3.657,1423.72,16594.0,84.549,33.349,55.771,1.30583,3.7717,356.86,21.974,18.5735,38.4814
2025-05-01,0.8854,1.5671,1.385,0.75352,145.281,9.74144,10.42463,1.69362,0.82969,19.595,946.78,5.6632,4252.47,3.6623,1435.08,16594.0,84.56,33.5,55.871,1.31178,3.7888,357.93,22.048,18.5657,38.5529
2025-05-02,0.8847,1.55267,1.38139,0.75392,144.918,9.65602,10.40417,1.68257,0.82631,19.56975,946.78,5.6571,4245.25,3.6487,1397.89,16429.0,84.479,32.995,55.65,1.2969,3.7779,357.79,22.026,18.3789,38.56748
2025-05-04,,1.55222,,0.7539,,,,1.68299,,,,,,,,,,,,,,,,,
2025-05-05,0.8832,1.54772,1.38205,0.75253,143.7,9.64441,10.36225,1.67673,0.8223,19.683,940.57,5.6878,4293.97,3.6608,1374.34,16429.0,84.255,32.799,55.648,1.28866,3.7671,356.12,21.991,18.2595,38.54195
2025-05-06,0.879,1.54112,1.3767,0.74788,142.416,9.55331,10.25464,1.66522,0.8215,19.658,937.71,5.7141,4300.47,3.6527,1374.76,16445.0,84.32,32.59,55.403,1.28805,3.75532,355.24,21.915,18.1956,38.6321
2025-05-07,0.8836,1.5562,1.3838,0.75228,143.763,9.6514,10.33396,1.6839,0.82264,19.58255,944.05,5.7472,4281.16,3.6438,1397.36,16529.0,84.667,32.839,55.448,1.29312,3.7752,357.16,21.999,18.235,38.63078
